,Unnamed: 0,numServices,robots,totalscans,detections,vt_class,entropy,numDigits,urlLength,numParams,hasHttp,hasHttps,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,ext,dsr,dse,sscr,sbr,bscr
339,339,2,False,71,8,Benign,-4.425285817381521,8,83,0,True,False,117731,0,0,81,61761,32933,com,9461,399,1.8753529894027268,0.5245942020368467,0.27973091199429206
340,340,2,False,72,21,Malicious,-4.543847684755674,3,67,0,True,False,422,0,0,0,411,36,com,418,312,11.416666666666666,0.9739336492890995,0.08530805687203792
341,341,2,False,76,6,Benign,-4.48943490989239,21,87,0,True,False,14714,0,2,10,3353,3425,com,2645,276,0.978978102189781,0.22787821122740248,0.23277151012641023
342,342,5,False,77,22,Malicious,-4.8391757467743854,3,101,1,True,False,1622,0,0,5,942,499,x=en_US,3200,87,1.8877755511022045,0.5807644882860666,0.3076448828606658
343,343,9,False,71,7,Benign,-4.580623901423085,8,114,0,True,False,18157,23,7,138,13354,5101,js,4285,97,2.617918055283278,0.7354739219033981,0.2809384810266013
344,344,0,False,72,19,Malicious,-4.558458413224918,22,172,0,False,True,0,0,0,0,0,0,br,0,0,0.0,0.0,0.0
345,345,0,False,76,16,Malicious,-4.180639401474027,0,46,0,False,True,0,0,0,0,0,0,new,0,0,0.0,0.0,0.0
346,346,0,False,0,0,Benign,-3.980926699477594,0,48,0,True,False,0,0,0,0,0,0,site,86,279,0.0,0.0,0.0
347,347,2,False,76,5,Benign,-4.168544990202059,50,156,0,True,False,853,0,0,0,853,285,com,7900,499,2.992982456140351,1.0,0.33411488862837047
348,348,0,False,72,14,Malicious,-4.116729296672173,0,32,0,True,False,0,0,0,0,0,0,com,1527,299,0.0,0.0,0.0
349,349,2,False,0,0,Benign,-4.431558429909845,7,51,0,False,True,57896,4,1,51,13882,13822,com,6520,54,1.004340905802344,0.23977476855050436,0.23873842752521762
350,350,2,False,76,5,Benign,-4.346784772419556,7,105,0,True,False,207815,20,10,86,35717,46045,com,5709,134,0.7756976870452817,0.17186921059596275,0.221567259341241
351,351,13,False,76,15,Malicious,-4.505212761714515,2,88,0,True,False,164,1,0,0,0,28,html,0,0,0.0,0.0,0.17073170731707318
352,352,2,False,71,7,Benign,-4.1086804516574364,19,85,0,True,False,350243,8,101,155,342357,11814,html,4096,2842,28.978923311325545,0.9774842038242021,0.03373086685529761
353,353,0,False,72,18,Malicious,-4.7216691547000025,14,103,0,False,True,0,0,0,0,0,0,com,111,254,0.0,0.0,0.0
354,354,2,False,76,6,Benign,-5.232269492759676,15,89,1,False,True,8568,0,1,19,6504,2361,com,8260,3061,2.754764930114358,0.7591036414565826,0.2755602240896359
355,355,2,False,71,10,Malicious,-3.940351042928689,0,36,0,True,False,0,0,0,0,0,0,html,8522,535,0.0,0.0,0.0
356,356,0,False,72,16,Malicious,-4.2985766108891035,0,75,0,False,True,14678,7,2,29,2903,3771,php,2287,269,0.769822328294882,0.197778988963074,0.25691511105055187
357,357,1,True,76,5,Benign,-4.6184247212545255,19,84,0,True,False,21138,3,37,219,13768,5782,in,3888,129,2.381182981667243,0.6513388210805185,0.2735358122811997
358,358,16,False,76,13,Malicious,-4.273983661620527,0,53,0,False,True,247,1,2,0,0,44,html,0,0,0.0,0.0,0.17813765182186234
359,359,2,False,76,6,Benign,-4.603120056558072,10,84,0,True,False,218690,21,11,93,39115,48653,com,6762,177,0.8039586459211149,0.17886048744798574,0.2224747359275687
360,360,19,False,71,8,Benign,-3.8041917351933567,55,163,0,True,False,6846,33,34,60,3293,1836,net,2595,326,1.7935729847494553,0.4810108092316681,0.26818580192813324
361,361,19,False,66,7,Benign,-3.5853876185566342,71,209,0,True,False,4568,18,26,74,2657,1299,net,2595,326,2.045419553502694,0.5816549912434326,0.284369527145359
362,362,2,False,71,7,Benign,-4.245696215883538,4,86,0,True,False,15239,2,1,4,7945,3853,html,3467,550,2.0620295873345444,0.5213596692696371,0.25283811273705625
363,363,6,False,76,5,Benign,-4.430228556905,8,94,0,True,False,0,0,0,0,0,0,com,2253,1398,0.0,0.0,0.0
364,364,7,False,71,7,Benign,-4.46152473119982,8,89,0,True,False,0,0,0,0,0,0,com,2253,1398,0.0,0.0,0.0
365,365,9,False,71,7,Benign,-4.183827229060984,0,91,0,True,False,218959,9,4,44,215137,56935,com,3675,342,3.778642311407746,0.9825446773140177,0.26002584958827907
366,366,2,False,66,7,Benign,-4.71113860108693,10,99,1,True,False,361,4,1,7,54,56,html?rk=010034y3001gwf&add=%user_id%,7075,229,0.9642857142857143,0.14958448753462603,0.15512465373961218
367,367,3,False,76,7,Benign,-4.066428031846025,0,32,0,True,False,0,0,0,0,0,0,,0,0,0.0,0.0,0.0
368,368,15,False,0,0,Benign,-4.102516884779076,1,83,0,True,False,164,1,0,0,0,28,com,196,169,0.0,0.0,0.17073170731707318
369,369,2,False,76,6,Benign,-4.463823990230447,0,113,3,False,True,7471,1,0,71,2840,1786,com,7186,118,1.5901455767077268,0.3801365279079106,0.23905768973363672
370,370,8,False,71,7,Benign,-4.134220058108928,0,101,0,True,False,218461,9,4,45,216540,57743,com,3675,342,3.750064942936806,0.9912066684671406,0.2643172007818329
371,371,10,False,71,12,Malicious,-4.043074189428569,0,50,0,False,True,10499,7,24,67,7562,2914,php,7080,224,2.5950583390528483,0.7202590722925993,0.2775502428802743
372,372,19,False,66,7,Benign,-3.818451416447875,51,167,0,True,False,4542,18,26,74,2657,1299,net,2595,326,2.045419553502694,0.5849845882870982,0.285997357992074
373,373,2,False,71,7,Benign,-4.015136802317349,0,91,0,True,False,187,0,1,1,0,35,br,0,0,0.0,0.0,0.18716577540106952
374,374,2,False,71,7,Benign,-4.621407584484102,45,107,0,True,False,15589,1,11,94,12169,4164,net,8641,1584,2.9224303554274735,0.7806145358906922,0.2671114247225608
375,375,7,False,71,14,Malicious,-4.570803246519239,16,70,1,True,False,1018,4,0,1,30,204,php?&id=2,85,280,0.14705882352941177,0.029469548133595286,0.20039292730844793
376,376,7,False,76,6,Benign,-5.066554747582933,23,121,0,True,False,83798,7,1,54,81325,31465,to,0,0,2.584617829334181,0.9704885558127879,0.37548628845557175
377,377,2,False,71,7,Benign,-4.487100200402676,89,299,0,False,True,7339,29,3,72,3335,1890,net%2Ft%2FaKpBPTaxcF6C8SeP+%E5%A3%B2%E6%98%A5%E5%A9%A6%E3%81%AE%E3%81%8A%E4%BB%95%E4%BA%8B%E3%82%92%E5%85%AC%E9%96%8B%E3%81%97%E3%81%BE%E3%81%99+%23ero+%23douga+%23agesage,7402,268,1.7645502645502646,0.45442158332197846,0.2575282736067584
378,378,0,False,76,7,Benign,-4.078839660153826,4,91,0,True,False,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0
379,379,2,False,76,9,Benign,-5.943138462729817,94,534,0,False,True,64,1,0,0,0,11,net,4025,357,0.0,0.0,0.171875
380,380,0,False,76,10,Malicious,-5.221181960299754,33,254,0,False,True,0,0,0,0,0,0,com,111,254,0.0,0.0,0.0
381,381,2,False,71,7,Benign,-4.273347751628148,0,95,0,True,False,12692,1,324,97,8166,3501,html,5886,322,2.3324764353041987,0.6433974156949259,0.27584305074062404
382,382,2,False,76,6,Benign,-4.861809859269484,28,123,4,True,False,0,0,0,0,0,0,jsp?l_code=2101100000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_01&ctype=B,0,0,0.0,0.0,0.0
383,383,1,False,77,16,Malicious,-5.491521550266532,22,145,2,True,False,0,0,0,0,0,0,php?&id=1&fbclid=IwAR2-CLjuKiMFir75IerjFI0OFtPxM30Qc0y_1z8lFz5fumL58oZ93gkTjHc,87,278,0.0,0.0,0.0
384,384,2,False,76,5,Benign,-4.407899462423416,21,87,0,True,False,14714,0,2,10,3353,3425,com,2645,276,0.978978102189781,0.22787821122740248,0.23277151012641023
385,385,1,False,76,5,Benign,-5.032022731824221,29,139,0,True,False,3240,0,0,0,3240,1123,glups,3286,366,2.8851291184327694,1.0,0.34660493827160493
386,386,2,False,76,11,Malicious,-5.315495060651048,9,113,0,False,True,1553,0,0,3,0,329,com,8260,3061,0.0,0.0,0.21184803605924019
387,387,19,False,76,6,Benign,-3.38721805431968,118,367,0,True,False,2643,2,3,17,2396,840,net,2595,326,2.8523809523809525,0.9065455921301552,0.3178206583427923
388,388,0,False,77,20,Malicious,-4.7893427149295515,8,119,1,False,True,0,0,0,0,0,0,x=en_US,7209,825,0.0,0.0,0.0
389,389,2,False,76,5,Benign,-4.512760686388287,2,86,0,True,False,44908,0,1,22,43963,12167,html,0,0,3.613298265800937,0.9789569787120335,0.27093168255099315
390,390,2,False,72,20,Malicious,-4.06667707370723,1,33,0,True,False,92,1,0,0,0,18,com,88,277,0.0,0.0,0.1956521739130435
391,391,0,False,71,9,Benign,-4.701021099593085,33,76,0,False,True,0,0,0,0,0,0,com,88,277,0.0,0.0,0.0
392,392,2,False,76,5,Benign,-4.94924796904317,28,123,4,True,False,0,0,0,0,0,0,jsp?l_code=2104700000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_06&ctype=B,0,0,0.0,0.0,0.0
393,393,0,False,76,12,Malicious,-4.995224760012764,6,70,0,False,True,0,0,0,0,0,0,php?pid=7rfyVw,84,281,0.0,0.0,0.0
394,394,6,False,76,14,Malicious,-4.3430572992462935,0,54,0,False,True,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0
395,395,2,False,71,7,Benign,-4.5017617523856535,9,96,0,True,False,10303,1,2,3,117,2561,com,5434,409,0.04568527918781726,0.01135591575269339,0.24856837814228866
396,396,0,False,76,12,Malicious,-4.282484261342601,3,27,0,False,True,0,0,0,0,0,0,online,88,277,0.0,0.0,0.0
397,397,1,False,76,5,Benign,-4.484486460705643,8,99,0,True,False,21982,8,4,59,20039,6239,pe,0,0,3.211892931559545,0.9116094986807388,0.2838231280138295
398,398,13,False,71,13,Malicious,-4.0438016948537925,0,33,0,True,False,0,0,0,0,0,0,com,1480,345,0.0,0.0,0.0
399,399,2,False,71,7,Benign,-4.303047055050745,0,87,0,True,False,12492,1,323,96,8192,3416,html,5886,322,2.398126463700234,0.6557796990073647,0.2734550112071726
400,400,14,False,71,7,Benign,-3.842036385054826,24,209,0,True,False,24278,36,3,272,10494,5934,gr,0,0,1.7684529828109201,0.43224318312875853,0.2444188153884175
401,401,0,False,71,16,Malicious,-3.5225715891363603,0,21,0,False,True,0,0,0,0,0,0,com,87,278,0.0,0.0,0.0
402,402,11,False,71,8,Benign,-4.39830299511556,7,84,0,True,False,34193,10,56,451,21465,9481,net,4988,490,2.2640016875856976,0.6277600678501448,0.27727897522884803
403,403,0,False,72,7,Benign,-3.6841837197791882,0,20,0,True,False,134722,2,19,76,100404,42196,com,9308,552,2.379467248080387,0.7452680334318077,0.31320793931206486
404,404,2,False,0,0,Benign,-5.261095807768469,15,90,1,False,True,8521,0,1,19,6457,2346,com,8260,3061,2.7523444160272805,0.7577749090482337,0.2753197981457575
405,405,2,False,76,5,Benign,-4.411718580449696,2,97,0,True,False,23227,6,40,295,15167,6165,com,6551,1118,2.460178426601784,0.6529900546777457,0.2654238601627416
406,406,8,False,76,14,Malicious,-3.6167292966721742,1,32,0,False,True,0,0,0,0,0,0,com,87,278,0.0,0.0,0.0
407,407,8,False,71,7,Benign,-4.874913126925508,12,101,0,True,False,208,1,0,0,0,41,html,3433,1314,0.0,0.0,0.1971153846153846
408,408,2,False,0,0,Benign,-5.9195812071169325,86,538,0,False,True,64,1,0,0,0,11,net,4025,357,0.0,0.0,0.171875
409,409,0,False,72,19,Malicious,-3.936180434129755,0,23,0,False,True,0,0,0,0,0,0,fun,0,0,0.0,0.0,0.0
410,410,1,False,71,12,Malicious,-3.9898980954642873,0,30,0,False,True,577,1,9,41,185,172,jp,0,0,1.0755813953488371,0.32062391681109187,0.29809358752166376
411,411,2,False,71,7,Benign,-4.552976411644504,6,93,0,True,False,69078,10,3,73,26164,17368,com,7704,1792,1.5064486411791802,0.37876024204522424,0.25142592431743827
412,412,14,False,72,12,Malicious,-3.914689224164244,0,34,0,True,False,106,1,0,0,0,23,com,1640,186,0.0,0.0,0.2169811320754717
413,413,3,False,71,8,Benign,-4.5844395668227,17,84,0,True,False,7438,35,33,294,3923,1874,com,2909,377,2.0933831376734258,0.5274267276149502,0.25194944877655284
414,414,2,False,71,7,Benign,-4.123330237427068,15,86,0,True,False,86769,55,45,309,74693,25028,ua,0,0,2.9843774972031323,0.8608258709907917,0.288444029549724
415,415,0,False,71,15,Malicious,-4.110577243331642,0,28,0,False,True,0,0,0,0,0,0,eu,0,0,0.0,0.0,0.0
416,416,1,False,76,5,Benign,-4.995613420186793,38,153,0,True,False,3240,0,0,0,3240,1123,baby,3286,366,2.8851291184327694,1.0,0.34660493827160493
417,417,2,False,71,7,Benign,-3.999547699509815,69,209,0,True,False,853,0,0,0,853,285,com,7900,499,2.992982456140351,1.0,0.33411488862837047
418,418,0,False,76,11,Malicious,-4.898881669050876,7,73,0,False,True,0,0,0,0,0,0,php?pid=6WIN5X,0,0,0.0,0.0,0.0
419,419,3,False,76,9,Benign,-4.657345363439836,15,120,0,True,False,85201,3,0,76,6280,21371,html,8740,26,0.29385616021711664,0.07370805506977618,0.2508303893146794
420,420,0,False,71,9,Benign,-4.305645006352998,2,52,0,True,False,0,0,0,0,0,0,online,89,277,0.0,0.0,0.0
421,421,2,False,76,5,Benign,-5.033373811632573,18,83,1,False,True,21016,0,1,0,20971,7293,com,5756,87,2.87549705196764,0.997858774267225,0.3470213170917396
422,422,2,False,76,10,Malicious,-5.93788653428759,84,534,0,False,True,64,1,0,0,0,11,net,4025,357,0.0,0.0,0.171875
423,423,0,False,76,13,Malicious,-4.02269698136929,1,41,0,False,True,6411,0,2,2,0,1086,br,3974,408,0.0,0.0,0.16939635002339729
424,424,4,False,76,6,Benign,-4.181882505298646,19,83,0,True,False,957,0,1,11,664,284,ir,0,679,2.3380281690140845,0.6938349007314525,0.296760710553814
425,425,5,False,76,6,Benign,-4.329018958833945,8,97,0,True,False,940,2,0,0,0,194,html,0,0,0.0,0.0,0.20638297872340425
426,426,15,False,76,12,Malicious,-4.107824420288145,1,82,0,True,False,164,1,0,0,0,28,com,196,169,0.0,0.0,0.17073170731707318
427,427,2,False,71,7,Benign,-3.8390176830354763,75,242,0,True,False,15944,1,12,96,12036,4260,net,8641,1584,2.825352112676056,0.7548921224284998,0.2671851480180632
428,428,2,False,71,7,Benign,-4.4690864908249015,8,85,0,True,False,40997,1,0,58,6421,9578,de,0,0,0.6703904781791605,0.15662121618655023,0.23362685074517647
429,429,8,False,71,7,Benign,-4.299534097335498,0,91,0,True,False,214099,9,4,45,212282,56664,com,3675,342,3.7463292390230127,0.9915132718975801,0.2646626093536168
430,430,2,False,71,10,Malicious,-3.873235826376329,0,31,0,True,False,0,0,0,0,0,0,kr,8522,535,0.0,0.0,0.0
431,431,2,False,77,12,Malicious,-4.27716119173492,0,47,0,False,True,2758,1,1,2,0,733,com,5143,335,0.0,0.0,0.26577229876722264
432,432,19,False,76,6,Benign,-4.253108890577853,26,88,0,True,False,4628,18,26,74,2657,1340,net,2595,326,1.9828358208955223,0.574114088159032,0.2895419187554019
433,433,19,False,76,7,Benign,-3.9266577441013313,53,162,0,True,False,2643,2,3,17,2396,840,net,2595,326,2.8523809523809525,0.9065455921301552,0.3178206583427923
434,434,16,False,76,15,Malicious,-3.748994803525096,1,21,0,False,True,8754,6,3,34,7723,2759,ro,0,0,2.799202609641174,0.8822252684487092,0.31517020790495776
435,435,2,False,72,21,Malicious,-4.6635207464574275,4,70,0,True,False,425,0,0,0,414,34,com,418,312,12.176470588235293,0.9741176470588235,0.08
436,436,2,False,76,5,Benign,-4.2641017315040575,0,98,0,True,False,15296,46,66,668,4332,3188,page,8686,443,1.358845671267252,0.2832112970711297,0.2084205020920502
437,437,2,False,71,7,Benign,-4.7088661973772155,10,91,0,True,False,172185,4,1,32,171356,10672,html,4096,2842,16.056596701649177,0.9951854110404507,0.06197984725731045
438,438,2,False,71,7,Benign,-4.329147471627716,7,112,0,True,False,10059,1,3,58,8843,2992,htm,0,0,2.955548128342246,0.8791132319316035,0.2974450740630281
439,439,2,False,66,7,Benign,-4.7623542532963405,12,118,3,True,False,281217,128,234,1563,258542,77303,php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=1487&order=m&string=%7Bstring%7D,7488,0,3.344527379273767,0.9193683169936384,0.2748873645618864
440,440,12,False,71,7,Benign,-4.481038675220642,8,129,0,True,False,17743,23,9,136,13270,5001,start,4285,97,2.6534693061387724,0.7479005805106239,0.28185763399650565
441,441,0,False,76,13,Malicious,-4.803561988741675,7,77,0,True,False,0,0,0,0,0,0,php?id=2,2099,457,0.0,0.0,0.0
442,442,2,False,76,14,Malicious,-4.57103033131444,1,81,0,False,True,0,0,0,0,0,0,com,87,278,0.0,0.0,0.0
443,443,9,False,76,6,Benign,-4.152755229317268,0,86,0,True,False,33,1,0,0,0,4,com,3700,1047,0.0,0.0,0.12121212121212122
444,444,7,False,72,15,Malicious,-4.128724445269142,0,35,0,True,False,56455,1,5,1,0,2569,pl,2671,0,0.0,0.0,0.04550526968381897
445,445,11,False,76,15,Malicious,-4.044003363657553,0,42,0,True,False,788,1,0,0,0,249,php,87,278,0.0,0.0,0.315989847715736
446,446,2,False,63,6,Benign,-4.427266198940316,5,90,0,True,False,12398,7,4,122,10351,3280,com,8784,1808,3.1557926829268292,0.8348927246330053,0.2645587998064204
447,447,2,False,76,5,Benign,-4.521466026884789,9,101,0,True,False,13182,1,4,29,11089,3270,com,9706,1980,3.391131498470948,0.8412228796844181,0.24806554392353208
448,448,3,False,76,16,Malicious,-4.120750542731344,5,46,0,False,True,11900,5,5,4,1389,3578,htm,1447,743,0.388205701509223,0.11672268907563026,0.30067226890756305
449,449,19,False,76,7,Benign,-3.695493749754851,71,206,0,True,False,6165,33,34,60,3297,1660,net,2595,326,1.986144578313253,0.5347931873479319,0.26926196269261965
450,450,0,False,71,11,Malicious,-4.068761984833947,0,45,0,False,True,0,0,0,0,0,0,net,2099,457,0.0,0.0,0.0
451,451,9,False,0,0,Benign,-4.053508854797679,3,24,0,True,False,0,0,0,0,0,0,com,1076,19,0.0,0.0,0.0
452,452,9,False,76,5,Benign,-4.40210210941408,8,120,0,True,False,17982,23,7,142,13474,4990,start,4285,97,2.700200400801603,0.7493048604159716,0.2774997219441664
453,453,2,False,76,5,Benign,-4.565541141471178,8,91,0,True,False,107428,35,20,186,53536,27746,com,8611,153,1.9295033518344986,0.498343076292959,0.25827530997505305
454,454,2,False,71,14,Malicious,-4.5967260855360665,7,47,0,False,True,57896,4,1,51,13882,13822,com,6520,54,1.004340905802344,0.23977476855050436,0.23873842752521762
455,455,1,False,76,6,Benign,-5.0514915218791465,32,128,0,True,False,3240,0,0,0,3240,1123,ajaxen,3286,366,2.8851291184327694,1.0,0.34660493827160493
456,456,0,False,76,9,Benign,-4.1287183624969765,3,51,0,False,True,0,0,0,0,0,0,ws431,0,0,0.0,0.0,0.0
457,457,2,False,76,9,Benign,-5.95142334834208,69,396,0,False,True,64,1,0,0,0,11,net,4025,357,0.0,0.0,0.171875
458,458,0,False,71,17,Malicious,-4.466857823238869,4,51,0,False,True,0,0,0,0,0,0,biz,6688,1711,0.0,0.0,0.0
459,459,3,False,76,10,Malicious,-4.227567157116928,0,40,0,True,False,85201,3,0,76,6280,21371,com,8740,26,0.29385616021711664,0.07370805506977618,0.2508303893146794
460,460,0,False,71,11,Malicious,-4.079143374026009,1,35,0,False,True,0,0,0,0,0,0,com,5363,3,0.0,0.0,0.0
461,461,1,False,71,8,Benign,-4.591892768200661,15,87,0,True,False,0,1,0,0,0,0,html,198,167,0.0,0.0,0.0
462,462,3,False,76,15,Malicious,-4.277567157116929,8,40,0,True,False,33,1,0,0,0,6,A2020,689,41,0.0,0.0,0.18181818181818182
463,463,1,False,76,5,Benign,-4.383766636082108,5,85,0,True,False,14519,3,92,166,7603,3672,com,5638,570,2.070533769063181,0.523658654177285,0.2529099800261726
464,464,3,False,71,7,Benign,-4.51312207954944,19,104,0,True,False,27686,57,49,201,13630,8003,chn,0,0,1.7031113332500312,0.4923065809434371,0.28906306436466084
465,465,0,False,72,16,Malicious,-3.9356237754581382,0,81,0,False,True,0,0,0,0,0,0,php,95,270,0.0,0.0,0.0
466,466,3,False,72,17,Malicious,-4.280068786420963,3,66,0,False,True,11900,5,5,4,1389,3578,html,1447,743,0.388205701509223,0.11672268907563026,0.30067226890756305
467,467,2,False,76,9,Benign,-5.957916994435568,81,478,0,False,True,7476,1,0,0,7362,2106,net,4025,357,3.4957264957264957,0.9847512038523274,0.28170144462279295
468,468,2,True,66,7,Benign,-4.6040177174332735,27,129,4,True,False,3141,0,0,0,3141,942,do?_method=itemCateList&free1=pc&free2=007001006003&free3=item&disp_no=007001006003,8842,655,3.3343949044585988,1.0,0.29990448901623684
469,469,0,False,71,8,Benign,-4.139568433743784,3,88,0,True,False,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0
470,470,2,False,76,5,Benign,-3.947509940923338,31,127,0,True,False,84566,40,31,240,75302,24566,ua,0,0,3.065293495074493,0.8904524276896152,0.2904949979897358
471,471,0,False,71,11,Malicious,-4.137537511266052,3,28,0,True,False,0,0,0,0,0,0,com,86,279,0.0,0.0,0.0
472,472,2,False,72,10,Malicious,-5.186960151214817,7,81,0,False,True,1553,0,0,3,0,329,com,8260,3061,0.0,0.0,0.21184803605924019
473,473,2,False,76,6,Benign,-4.9608080000585115,12,86,0,True,False,0,0,0,0,0,0,ir,0,284,0.0,0.0,0.0
474,474,0,False,72,17,Malicious,-4.076348955520992,0,41,0,False,True,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0
475,475,2,False,76,5,Benign,-4.402703853755892,0,83,0,True,False,14714,0,2,10,3353,3425,com,2645,276,0.978978102189781,0.22787821122740248,0.23277151012641023
476,476,2,False,76,6,Benign,-4.431962332463622,6,97,0,True,False,13468,6,7,119,10036,3692,com,9052,443,2.7183098591549295,0.7451737451737451,0.27413127413127414
477,477,0,False,76,13,Malicious,-4.21519670466252,0,55,0,True,False,766,1,1,0,382,247,hu,0,0,1.5465587044534412,0.49869451697127937,0.3224543080939948
478,478,1,False,76,5,Benign,-4.917074197485789,39,161,0,True,False,3240,0,0,0,3240,1123,ripsalot,3286,366,2.8851291184327694,1.0,0.34660493827160493
479,479,5,False,76,6,Benign,-4.225218721575567,6,87,0,True,False,930,2,0,0,0,191,html,0,0,0.0,0.0,0.2053763440860215
480,480,18,False,71,17,Malicious,-4.80045041998754,31,154,2,False,True,9261,10,9,89,2715,2342,php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=74&id=8138015197,1493,332,1.159265584970111,0.2931648850016197,0.2528884569700896
481,481,2,False,71,7,Benign,-4.523335855117724,8,94,0,True,False,24832,1,4,38,22311,6190,com,9706,1980,3.604361873990307,0.8984777706185567,0.24927512886597938
482,482,4,False,71,8,Benign,-4.498687672603364,19,108,0,True,False,28854,56,49,202,13639,8212,chn,0,0,1.660862152946907,0.4726900949608373,0.2846052540375684
483,483,1,False,71,7,Benign,-4.415595309883449,6,98,0,True,False,22270,18,8,276,13431,5659,com,8944,280,2.3733875242975793,0.6030983385720701,0.2541086663673103
484,484,2,False,76,14,Malicious,-4.66816999226466,3,41,0,False,True,5331,2,1,5,1723,1312,link,0,0,1.3132621951219512,0.3232039017069968,0.2461076721065466
485,485,0,False,76,14,Malicious,-3.8588029144615934,0,34,0,False,True,0,0,0,0,0,0,com,0,0,0.0,0.0,0.0
486,486,2,False,76,8,Benign,-4.077747162910945,0,60,0,True,False,0,0,0,0,0,0,html,0,0,0.0,0.0,0.0
487,487,2,False,76,6,Benign,-4.5039800592990185,11,119,0,True,False,193495,10,18,62,175204,49698,com,5395,448,3.5253732544569196,0.9054704255923925,0.25684384609421435
488,488,0,False,71,15,Malicious,-4.027169118440616,0,22,0,False,True,0,0,0,0,0,0,net,84,281,0.0,0.0,0.0
489,489,1,False,71,7,Benign,-4.590421720600305,5,93,0,True,False,14130,3,70,151,7602,3555,com,5638,570,2.138396624472574,0.538004246284501,0.2515923566878981
490,490,2,False,71,7,Benign,-4.086726636825404,0,100,0,True,False,5570,5,19,135,841,1011,br,0,0,0.8318496538081108,0.15098743267504489,0.181508078994614
491,491,0,False,72,15,Malicious,-4.417131373320367,3,54,0,False,True,0,0,0,0,0,0,promo,0,0,0.0,0.0,0.0
492,492,0,False,76,10,Malicious,-5.19490501754496,33,254,0,False,True,0,0,0,0,0,0,com,111,254,0.0,0.0,0.0
493,493,2,False,76,6,Benign,-4.629676273562001,16,116,0,True,False,147238,16,23,130,42220,32921,uk,8670,2972,1.2824640806779868,0.2867466279085562,0.2235903774840734
494,494,0,False,72,15,Malicious,-4.023471592049355,0,38,0,False,True,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0
495,495,2,False,76,6,Benign,-4.162477809678135,18,101,0,True,False,54758,60,95,650,3238,13398,jp,0,0,0.24167786236751754,0.05913291208590526,0.24467657693852954
496,496,0,False,76,9,Benign,-4.417131373320367,3,54,0,False,True,0,0,0,0,0,0,promo,0,0,0.0,0.0,0.0
497,497,2,False,72,10,Malicious,-4.582727669276776,9,71,0,False,True,0,0,0,0,0,0,html,5570,273,0.0,0.0,0.0
498,498,0,False,0,0,Benign,-3.793942707918268,0,40,0,False,True,0,0,0,0,0,0,website,86,280,0.0,0.0,0.0
499,499,0,False,0,0,Benign,-4.8923739460729205,9,134,0,False,True,0,0,0,0,0,0,php?=Smart-TV-LED-58-Samsung-Ultra-HD-4k-58NU7100-com-Conversor-Digital,2099,457,0.0,0.0,0.0
500,500,0,False,76,13,Malicious,-4.030041670814298,4,49,0,False,True,0,0,0,0,0,0,com,5363,3,0.0,0.0,0.0
501,501,1,False,76,7,Benign,-4.991194342254103,15,99,3,True,False,0,1,0,0,0,0,php?bo_table=torrent_tv&wr_id=83422&k=%ED%9B%84%EC%95%84%EC%9C%A0&page=1,1861,330,0.0,0.0,0.0
502,502,2,False,76,5,Benign,-4.410672195665041,10,89,0,True,False,278299,204,178,197,261657,10693,shtml,8826,217,24.46993360142149,0.9402010068307827,0.038422703638891983
503,503,1,False,76,15,Malicious,-4.127108722872343,5,60,0,False,True,0,0,0,0,0,0,kr,85,280,0.0,0.0,0.0
504,504,1,False,71,7,Benign,-4.56977744127033,5,97,0,True,False,17165,3,192,245,7687,4279,com,5638,570,1.7964477681701332,0.44782988639673754,0.24928633847946402
505,505,1,False,71,7,Benign,-4.548305506427937,0,100,2,True,False,367609,2,24,162,219099,95545,in,5178,300,2.293149824689937,0.596010979056552,0.2599093058113376
506,506,2,False,71,7,Benign,-4.24915144917078,112,326,0,False,True,7339,29,3,72,3335,1890,net%2Ft%2Fa0RTcdfFXYeDBC0E+%E3%82%B9%E3%83%AC%E3%83%B3%E3%83%80%E3%83%BC%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%81%AE%E3%83%95%E3%82%A7%E3%83%A9+%23ero+%23douga+%23agesage,7401,269,1.7645502645502646,0.45442158332197846,0.2575282736067584
507,507,0,False,76,5,Benign,-3.7834651896016473,0,25,0,False,True,134722,2,19,76,100404,42196,com,9308,552,2.379467248080387,0.7452680334318077,0.31320793931206486
508,508,0,False,71,14,Malicious,-4.54546574168762,4,55,0,False,True,0,0,0,0,0,0,com,2972,679,0.0,0.0,0.0
509,509,5,False,76,5,Benign,-4.434693961123896,6,94,0,True,False,937,2,0,0,0,192,html,0,0,0.0,0.0,0.20490928495197439
510,510,5,False,76,11,Malicious,-4.1808329872054415,0,52,0,False,True,16901,15,8,60,7269,3958,br,0,0,1.836533602829712,0.4300928939116029,0.23418732619371635
